Date,pt.d.all
1992-07-03,7.822885376643405
1992-07-06,7.81156848934518
1992-07-07,7.821522810731261
1992-07-08,7.813025547068195
1992-07-09,7.823205618763259
1992-07-10,7.820359242601687
1992-07-13,7.815328139938835
1992-07-14,7.81762544305337
1992-07-15,7.818591120897165
1992-07-16,7.817383828659132
1992-07-17,7.796428083663259
1992-07-20,7.7847644755408805
1992-07-21,7.7897030228610715
1992-07-22,7.778169556692475
1992-07-23,7.7830156612983
1992-07-24,7.773678582952321
1992-07-27,7.761319180947987
1992-07-28,7.772078764084897
1992-07-29,7.792844239562761
1992-07-30,7.788045747109631
1992-07-31,7.783057376475824
1992-08-03,7.791605440188708
1992-08-04,7.786344143672281
1992-08-05,7.780219527722009
1992-08-06,7.773846895596896
1992-08-07,7.762213200978414
1992-08-10,7.751776326981187
1992-08-11,7.744829670631479
1992-08-12,7.74201136290405
1992-08-13,7.748460023899697
1992-08-14,7.765060066426341
1992-08-17,7.773215808238352
1992-08-18,7.7641685890644245
1992-08-19,7.767898850233291
1992-08-20,7.766162587017451
1992-08-21,7.768829219578329
1992-08-24,7.745478922904636
1992-08-25,7.732369222284388
1992-08-26,7.734121303328305
1992-08-27,7.7456952466897935
1992-08-28,7.746127753922764
1992-09-01,7.739968465176283
1992-09-02,7.746300662231439
1992-09-03,7.775653726506561
1992-09-04,7.767348646507132
1992-09-07,7.771573053011698
1992-09-08,7.7569227981127415
1992-09-09,7.752550009151222
1992-09-10,7.758162627463407
1992-09-11,7.771024867689511
1992-09-14,7.792390251771115
1992-09-15,7.7706452341291765
1992-09-16,7.774141246258335
1992-09-17,7.817585145278361
1992-09-18,7.8504931808711405
1992-09-21,7.84780163735617
1992-09-22,7.857867559331803
1992-09-23,7.855738457588782
1992-09-24,7.871387488537184
1992-09-25,7.8636512654486515
1992-09-28,7.847762537473608
1992-09-29,7.849908670382019
1992-09-30,7.845024417241484
1992-10-01,7.85255573828429
1992-10-02,7.843730965022153
1992-10-05,7.802331977909529
1992-10-06,7.819395173396269
1992-10-07,7.830862762980342
1992-10-08,7.839446826665072
1992-10-09,7.840391670177785
1992-10-12,7.846668169798201
1992-10-13,7.857364707157902
1992-10-14,7.853488282491662
1992-10-15,7.842514453487033
1992-10-16,7.84928477763097
1992-10-19,7.848621524365224
1992-10-20,7.869783902530146
1992-10-21,7.88069094110659
1992-10-22,7.8853668975769935
1992-10-23,7.889721367241184
1992-10-26,7.886682761395073
1992-10-27,7.889758860510689
1992-10-28,7.882465814139832
1992-10-29,7.879405047455972
1992-10-30,7.885442118089543
1992-11-02,7.89647831227954
1992-11-03,7.903079014238434
1992-11-04,7.8979282251067415
1992-11-05,7.905109771596915
1992-11-06,7.90200653425908
1992-11-09,7.899301859104351
1992-11-10,7.906399927838317
1992-11-11,7.899821182025801
1992-11-12,7.910737300816242
1992-11-13,7.90008069713229
1992-11-16,7.893422845078451
1992-11-17,7.893273503255105
1992-11-18,7.902487437162855
1992-11-19,7.903300697786485
1992-11-20,7.912935587117594
1992-11-23,7.909452731933365
1992-11-24,7.9109940883165075
1992-11-25,7.904556337544397
1992-11-27,7.923022225320311
1992-11-30,7.929774476390384
1992-12-01,7.934513463882263
1992-12-02,7.924470399013388
1992-12-03,7.9269635448629785
1992-12-04,7.922768508383539
1992-12-07,7.920991216912771
1992-12-08,7.926530412037372
1992-12-09,7.919610685972802
1992-12-10,7.910774014366116
1992-12-11,7.906989105693337
1992-12-14,7.909048723065862
1992-12-15,7.907614766344835
1992-12-16,7.913082021461685
1992-12-17,7.915822700258254
1992-12-18,7.933689324649259
1992-12-21,7.940120904440529
1992-12-22,7.952263308657046
1992-12-23,7.94711280589369
1992-12-24,7.947148207990275
1992-12-29,7.954302062492805
1992-12-30,7.948914992902162
1992-12-31,7.953845448391137
1993-01-04,7.959101241849157
1993-01-05,7.949303301492237
1993-01-06,7.946617563244473
1993-01-07,7.943250258334769
1993-01-08,7.9370889236098785
1993-01-11,7.9278292481080195
1993-01-12,7.922224764128177
1993-01-13,7.917645655375522
1993-01-14,7.922696043926152
1993-01-15,7.924832114985167
1993-01-18,7.92410855215582
1993-01-19,7.914836938810141
1993-01-20,7.918883333853047
1993-01-21,7.92779324345065
1993-01-22,7.930637750668367
1993-01-25,7.9272882493922
1993-01-26,7.950044082044885
1993-01-27,7.948914992902162
1993-01-28,7.943392233820747
1993-01-29,7.939942806875116
1993-02-01,7.955635553489598
1993-02-02,7.949585519097321
1993-02-03,7.963390491785893
1993-02-04,7.960637681868825
1993-02-05,7.9595903419803635
1993-02-08,7.962067308753666
1993-02-09,7.94849126636539
1993-02-10,7.943214717970837
1993-02-11,7.949550289321007
1993-02-12,7.952615111651
1993-02-15,7.953634606683327
1993-02-16,7.941722356793752
1993-02-17,7.942362237674335
1993-02-18,7.950749126680297
1993-02-19,7.951559331155252
1993-02-22,7.9509605775818075
1993-02-23,7.943782692458625
1993-02-24,7.943427767876373
1993-02-25,7.947572503878058
1993-02-26,7.961370201719511
1993-03-01,7.966447977526838
1993-03-02,7.966343882461608
1993-03-03,7.978859361693608
1993-03-04,7.974119836909588
1993-03-05,7.980057848279771
1993-03-08,7.992031985393929
1993-03-09,7.989526517349284
1993-03-10,7.991829044014724
1993-03-11,7.990712294973969
1993-03-12,7.977933765496752
1993-03-15,7.980160442064617
1993-03-16,7.979099157222024
1993-03-17,7.968977144639428
1993-03-18,7.9654413840816245
1993-03-19,7.972500531812076
1993-03-22,7.959939577170791
1993-03-23,7.95896147938539
1993-03-24,7.958786706159179
1993-03-25,7.956056264224736
1993-03-26,7.956091265544991
1993-03-29,7.953845448391137
1993-03-30,7.95892649305011
1993-03-31,7.965094065372604
1993-04-01,7.964989829268999
1993-04-02,7.9620324309132995
1993-04-05,7.951136723851097
1993-04-06,7.9488090565486065
1993-04-07,7.945236602250121
1993-04-08,7.94513027548295
1993-04-13,7.95395085257705
1993-04-14,7.952298528887
1993-04-15,7.951453674577974
1993-04-16,7.9460511970662635
1993-04-19,7.948031990637284
1993-04-20,7.957212371044268
1993-04-21,7.961927960249383
1993-04-22,7.965927478547698
1993-04-23,7.952896482132302
1993-04-26,7.9453074516466105
1993-04-27,7.948985582174802
1993-04-28,7.936409962681893
1993-04-29,7.93264928067718
1993-04-30,7.942042391808505
1993-05-04,7.941864636157135
1993-05-05,7.936123914261643
1993-05-06,7.93246984733036
1993-05-07,7.93512214363206
1993-05-10,7.947961334016826
1993-05-11,7.950185182394542
1993-05-12,7.958856602047192
1993-05-13,7.954828646196426
1993-05-14,7.954021087278037
1993-05-17,7.957912381549084
1993-05-18,7.954126472953478
1993-05-19,7.944385757977585
1993-05-20,7.943356785175451
1993-05-21,7.941722356793752
1993-05-24,7.946476044970884
1993-05-25,7.950749126680297
1993-05-26,7.953985927665829
1993-05-27,7.9569322124797
1993-05-28,7.9518057624687986
1993-06-01,7.954793514966712
1993-06-02,7.959625305098115
1993-06-03,7.956056264224736
1993-06-04,7.947996619815188
1993-06-07,7.953248062483578
1993-06-08,7.95310739367655
1993-06-09,7.960986551546544
1993-06-10,7.958576903813898
1993-06-11,7.959206093534667
1993-06-14,7.9674534741510215
1993-06-15,7.962067308753666
1993-06-16,7.9665866976384025
1993-06-17,7.964051384876737
1993-06-18,7.965337184176769
1993-06-21,7.973637709392193
1993-06-22,7.975083311197029
1993-06-23,7.9727073493243905
1993-06-24,7.970636740826335
1993-06-25,7.968146354830049
1993-06-28,7.9714309977693505
1993-06-29,7.9676267393338165
1993-06-30,7.9724660159745655
1993-07-01,7.9685964868658115
1993-07-02,7.957772367384274
1993-07-05,7.951031022610781
1993-07-06,7.954407418563202
1993-07-07,7.954477621205858
1993-07-08,7.953634606683327
1993-07-09,7.952685440226736
1993-07-12,7.948349926784134
1993-07-13,7.950537717110728
1993-07-14,7.948844398646323
1993-07-15,7.948632499755612
1993-07-16,7.949091499830517
1993-07-19,7.952579902569595
1993-07-20,7.945874152639234
1993-07-21,7.942397808348105
1993-07-22,7.944527658924988
1993-07-23,7.947218922084803
1993-07-26,7.953037094770983
1993-07-27,7.965337184176769
1993-07-28,7.967002827198448
1993-07-29,7.978516672965902
1993-07-30,7.9815624487312755
1993-08-02,7.986742907915339
1993-08-03,7.987864096085687
1993-08-04,7.986606956072957
1993-08-05,7.987320621551969
1993-08-06,7.996249905903515
1993-08-09,8.001823894900049
1993-08-10,7.996855840140839
1993-08-11,8.008398869045354
1993-08-12,8.009396342163896
1993-08-13,8.009728612225285
1993-08-16,8.00913043037031
1993-08-17,8.014666370464942
1993-08-18,8.030604823786888
1993-08-19,8.027965967202743
1993-08-20,8.025385605424866
1993-08-23,8.020270472819238
1993-08-24,8.022667351076596
1993-08-25,8.03242508611213
1993-08-26,8.03242508611213
1993-08-27,8.039350951628181
1993-08-31,8.039157390473237
1993-09-01,8.034339382379155
1993-09-02,8.030279419479495
1993-09-03,8.025287468473753
1993-09-06,8.025843344150903
1993-09-07,8.019152194148232
1993-09-08,8.018098458353496
1993-09-09,8.016713843595877
1993-09-10,8.01862546504575
1993-09-13,8.014600268719319
1993-09-14,8.01565761455734
1993-09-15,8.002827944684205
1993-09-16,8.007666690872046
1993-09-17,8.008199222479217
1993-09-20,8.007866443773983
1993-09-21,8.006900791346636
1993-09-22,8.008864447848834
1993-09-23,8.006800823390797
1993-09-24,8.008099384247126
1993-09-27,8.015096046348681
1993-09-28,8.018592505116258
1993-09-29,8.01635093348787
1993-09-30,8.018790087648805
1993-10-01,8.018790087648805
1993-10-04,8.02868335821681
1993-10-05,8.034371748233276
1993-10-06,8.039415437443392
1993-10-07,8.036702735866882
1993-10-08,8.041927774463662
1993-10-11,8.039866800450813
1993-10-12,8.037446234109527
1993-10-13,8.032977009378133
1993-10-14,8.03472825724013
1993-10-15,8.045844673838475
1993-10-18,8.051213486566587
1993-10-19,8.048660511044565
1993-10-20,8.057155749952404
1993-10-21,8.067243153683313
1993-10-22,8.070593539949519
1993-10-25,8.066144787017722
1993-10-26,8.06000313224222
1993-10-27,8.05652189579083
1993-10-28,8.059276223305648
1993-10-29,8.061802274538348
1993-11-01,8.059718712286335
1993-11-02,8.05962396481451
1993-11-03,8.059054905369953
1993-11-04,8.054840221101024
1993-11-05,8.034501438543048
1993-11-08,8.031905383169386
1993-11-09,8.037866234709618
1993-11-10,8.038673402402162
1993-11-11,8.039060595844232
1993-11-12,8.038867057251997
1993-11-15,8.036993776977132
1993-11-16,8.038350613503297
1993-11-17,8.045588280803528
1993-11-18,8.047349549371868
1993-11-19,8.041734711487537
1993-11-22,8.029628293028436
1993-11-23,8.029204817461558
1993-11-24,8.028520356371933
1993-11-25,8.036929134804879
1993-11-26,8.042828033266426
1993-11-29,8.050639619497536
1993-11-30,8.060508439579957
1993-12-01,8.081227622757584
1993-12-02,8.078347055484404
1993-12-03,8.081536866046408
1993-12-06,8.082494943120775
1993-12-07,8.082494943120775
1993-12-08,8.094805674315257
1993-12-09,8.09303447071051
1993-12-10,8.089881182850046
1993-12-13,8.087824689232122
1993-12-14,8.085917816345379
1993-12-15,8.095232795670947
1993-12-16,8.10506592568817
1993-12-17,8.112857474602437
1993-12-20,8.121153494933191
1993-12-21,8.114444361584898
1993-12-22,8.118415656907088
1993-12-23,8.130500768631357
1993-12-24,8.135141844026535
1993-12-29,8.149601735736155
1993-12-30,8.1399656389599
1993-12-31,8.136927855761991
1994-01-04,8.13402759080284
1994-01-05,8.125394259622277
1994-01-06,8.132412674500905
1994-01-07,8.144969417087875
1994-01-10,8.143401182146432
1994-01-11,8.135581333633391
1994-01-12,8.123261319121745
1994-01-13,8.11969625295725
1994-01-14,8.131707194340743
1994-01-17,8.13382221510948
1994-01-18,8.142354276849835
1994-01-19,8.153378562664969
1994-01-20,8.151909872940905
1994-01-21,8.155993727591902
1994-01-24,8.155189762667753
1994-01-25,8.144388865547622
1994-01-26,8.142092414710158
1994-01-27,8.139528072412572
1994-01-28,8.145375574392784
1994-01-31,8.158172655534328
1994-02-01,8.155218514382602
1994-02-02,8.166301506103677
1994-02-03,8.15808672228609
1994-02-04,8.15346483118887
1994-02-07,8.137132666091775
1994-02-08,8.143284874018892
1994-02-09,8.140053143537658
1994-02-10,8.133587417660966
1994-02-11,8.125305462819972
1994-02-14,8.12073737746566
1994-02-15,8.129528693543586
1994-02-16,8.136723074910535
1994-02-17,8.13894435235645
1994-02-18,8.126399952410114
1994-02-21,8.11680518762261
1994-02-22,8.11183806261169
1994-02-23,8.114294757283611
1994-02-24,8.091780445498378
1994-02-25,8.095964473247415
1994-02-28,8.110156878909532
1994-03-01,8.092728763157108
1994-03-02,8.085825519050616
1994-03-03,8.085332771948542
1994-03-04,8.094988759303774
1994-03-07,8.103464000349621
1994-03-08,8.090831227679558
1994-03-09,8.08539435981691
1994-03-10,8.08144408800181
1994-03-11,8.068371599163132
1994-03-14,8.081289463965165
1994-03-15,8.091749810704346
1994-03-16,8.084223240072019
1994-03-17,8.08816257028763
1994-03-18,8.076546432617427
1994-03-21,8.0702808933939
1994-03-22,8.071374728958856
1994-03-23,8.056838873093003
1994-03-24,8.046132988568145
1994-03-25,8.048468743668883
1994-03-28,8.048628526364757
1994-03-29,8.046677399787736
1994-03-30,8.036702735866882
1994-03-31,8.034760610510636
1994-04-05,8.04436957411413
1994-04-06,8.049267401965468
1994-04-07,8.048468743668883
1994-04-08,8.045844673838475
1994-04-11,8.054967206478418
1994-04-12,8.058042486800948
1994-04-13,8.05382352432823
1994-04-14,8.049331251490791
1994-04-15,8.060950460831997
1994-04-18,8.05140465056569
1994-04-19,8.048149101665201
1994-04-20,8.038608868716915
1994-04-21,8.03954439659989
1994-04-22,8.049969678438504
1994-04-25,8.041123230380672
1994-04-26,8.047285573186297
1994-04-27,8.055157731819678
1994-04-28,8.048756302940957
1994-04-29,8.047285573186297
1994-05-03,8.039157390473237
1994-05-04,8.029595693769453
1994-05-05,8.041091003708633
1994-05-06,8.041091003708633
1994-05-09,8.038447476875852
1994-05-10,8.05079905572887
1994-05-11,8.048948015185365
1994-05-12,8.051277211960116
1994-05-13,8.045331822014333
1994-05-16,8.044177060390076
1994-05-17,8.046709446933624
1994-05-18,8.044465856248905
1994-05-19,8.046485329882143
1994-05-20,8.047925307068834
1994-05-23,8.0418633719182
1994-05-24,8.035635096943986
1994-05-25,8.013243855425172
1994-05-26,8.01291275151639
1994-05-27,7.995104342450739
1994-05-31,7.996485567795796
1994-06-01,7.98340592270472
1994-06-02,7.999947016228203
1994-06-03,8.00563398158448
1994-06-06,8.009495969874372
1994-06-07,8.007966305263984
1994-06-08,8.019020497702163
1994-06-09,8.015954764044661
1994-06-10,8.024829395281303
1994-06-13,8.011786209865193
1994-06-14,8.019481238923623
1994-06-15,8.021518887448888
1994-06-16,8.01635093348787
1994-06-17,8.013971882204697
1994-06-20,7.996687566465659
1994-06-21,7.98623286862279
1994-06-22,7.993079640335792
1994-06-23,7.986980820660738
1994-06-24,7.9643643541182865
1994-06-27,7.97243149894567
1994-06-28,7.975564658495202
1994-06-29,7.988305441404531
1994-06-30,7.979064868395694
1994-07-01,7.9849395869794915
1994-07-04,7.996451869986405
1994-07-05,7.994632311431825
1994-07-06,7.988441162546348
1994-07-07,7.9944298971341965
1994-07-08,7.993754996634155
1994-07-11,8.000952951313158
1994-07-12,7.994261214706634
1994-07-13,8.008132691844251
1994-07-14,8.023027976529109
1994-07-15,8.030995153355075
1994-07-18,8.033334015880062
1994-07-19,8.03634700918677
1994-07-20,8.031775355717066
1994-07-21,8.037575526326329
1994-07-22,8.043888102720755
1994-07-25,8.041123230380672
1994-07-26,8.044690426305309
1994-07-27,8.033431366374353
1994-07-28,8.037833902902632
1994-07-29,8.03352870739245
1994-08-01,8.038318297353614
1994-08-02,8.057535854224646
1994-08-03,8.058453849948613
1994-08-04,8.05531644938211
1994-08-05,8.060697912195295
1994-08-08,8.062086025618655
1994-08-09,8.06104515976094
1994-08-10,8.06054004653864
1994-08-11,8.05140465056569
1994-08-12,8.052710310382176
1994-08-15,8.052678454974027
1994-08-16,8.05430023691984
1994-08-17,8.06787025054937
1994-08-18,8.065453782460509
1994-08-19,8.068214940376512
1994-08-22,8.061896892839608
1994-08-23,8.0630944376507
1994-08-24,8.072529754669882
1994-08-25,8.081536866046408
1994-08-26,8.091045699021985
1994-08-30,8.086287220877896
1994-08-31,8.086810210363142
1994-09-01,8.076049090851056
1994-09-02,8.077974781351372
1994-09-05,8.08379146461505
1994-09-06,8.072592136093308
1994-09-07,8.07212406623448
1994-09-08,8.064636475774222
1994-09-09,8.051755139667247
1994-09-12,8.048404839047327
1994-09-13,8.046036866822412
1994-09-14,8.032619954648629
1994-09-15,8.043245780049938
1994-09-16,8.027835506126193
1994-09-19,8.032392657190238
1994-09-20,8.01872425793578
1994-09-21,8.011288788165455
1994-09-22,8.013409366277461
1994-09-23,8.0157236464498
1994-09-26,8.006300915038386
1994-09-27,8.009196894660407
1994-09-28,8.019185055292107
1994-09-29,8.003864437432128
1994-09-30,8.015096046348681
1994-10-03,8.000852386962137
1994-10-04,8.006967403988495
1994-10-05,7.991693781933087
1994-10-06,8.00115396787512
1994-10-07,8.005934124117795
1994-10-10,8.017076702561267
1994-10-11,8.030409562130485
1994-10-12,8.039318667789933
1994-10-13,8.0525829603653
1994-10-14,8.041316332850661
1994-10-17,8.045652365664113
1994-10-18,8.034404192170157
1994-10-19,8.026431614638721
1994-10-20,8.02721538422285
1994-10-21,8.017241580302139
1994-10-24,8.016020856917747
1994-10-25,8.006667490116923
1994-10-26,8.006334201208176
1994-10-27,8.016185908821626
1994-10-28,8.033917897571005
1994-10-31,8.038318297353614
1994-11-01,8.037963145009828
1994-11-02,8.033106880686468
1994-11-03,8.040575707522617
1994-11-04,8.038382928608682
1994-11-07,8.028063841658723
1994-11-08,8.027411270515708
1994-11-09,8.039028381395877
1994-11-10,8.040285785853708
1994-11-11,8.031352788595317
1994-11-14,8.03764012672928
1994-11-15,8.050512005488086
1994-11-16,8.054046002966988
1994-11-17,8.047989242341066
1994-11-18,8.049107721326406
1994-11-21,8.045908742270779
1994-11-22,8.032262693085602
1994-11-23,8.015492475427248
1994-11-24,8.018493779607821
1994-11-25,8.017472347382352
1994-11-28,8.02194562966248
1994-11-29,8.026529639376527
1994-11-30,8.033139286455505
1994-12-01,8.019481238923623
1994-12-02,8.012117686924649
1994-12-05,8.017472347382352
1994-12-06,8.011719917455174
1994-12-07,8.01052557779891
1994-12-08,8.010957036185568
1994-12-09,7.998772144928552
1994-12-12,7.987320621551969
1994-12-13,7.9883393319865945
1994-12-14,7.999879934278649
1994-12-15,7.997461325335956
1994-12-16,8.010890688783011
1994-12-19,8.017768958191638
1994-12-20,8.02554911899981
1994-12-21,8.029563093447726
1994-12-22,8.03647636462727
1994-12-23,8.033788131554626
1994-12-28,8.037801648912154
1994-12-29,8.02799861963205
1994-12-30,8.027965967202743
1995-01-03,8.028031191359037
1995-01-04,8.023421354217728
1995-01-05,8.017076702561267
1995-01-06,8.027802848370312
1995-01-09,8.024796719097449
1995-01-10,8.02630087344806
1995-01-11,8.022700096913063
1995-01-12,8.017373430728888
1995-01-13,8.022339353178095
1995-01-16,8.031612857135993
1995-01-17,8.024338420999165
1995-01-18,8.024502105878643
1995-01-19,8.01585577776724
1995-01-20,8.00469951054955
1995-01-23,7.990983149078124
1995-01-24,7.99598047476376
1995-01-25,8.000416545783617
1995-01-26,8.008797961458487
1995-01-27,8.013740305823177
1995-01-30,8.004999933646308
1995-01-31,8.003563672960997
1995-02-01,8.012117686924649
1995-02-02,8.017867835730518
1995-02-03,8.026072134966114
1995-02-06,8.026823576217629
1995-02-07,8.030311917002754
1995-02-08,8.03024684144019
1995-02-09,8.038834757787749
1995-02-10,8.042345818913748
1995-02-13,8.033041986759688
1995-02-14,8.029856219617345
1995-02-15,8.031027627627454
1995-02-16,8.023257492325413
1995-02-17,8.020993403805843
1995-02-20,8.01254845907683
1995-02-21,8.014137272614464
1995-02-22,8.012846533747956
1995-02-23,8.022667351076596
1995-02-24,8.018855913028561
1995-02-27,8.014765555241217
1995-02-28,8.00946278878329
1995-03-01,8.020007437298736
1995-03-02,8.019020497702163
1995-03-03,8.014699460051773
1995-03-06,8.007000667981183
1995-03-07,7.998671361015776
1995-03-08,8.003730793633773
1995-03-09,8.001991306554416
1995-03-10,8.013376314785537
1995-03-13,8.010293201864993
1995-03-14,8.023093603577978
1995-03-15,8.021912778985708
1995-03-16,8.037252382793353
1995-03-17,8.035699822817094
1995-03-20,8.046933513767907
1995-03-21,8.050384453067021
1995-03-22,8.05188251738481
1995-03-23,8.050830893220352
1995-03-24,8.056236483834823
1995-03-27,8.055094253242457
1995-03-28,8.048245020603236
1995-03-29,8.052710310382176
1995-03-30,8.06344077730342
1995-03-31,8.051309034232185
1995-04-03,8.05296488409707
1995-04-04,8.067180437678248
1995-04-05,8.067838874432685
1995-04-06,8.071187268735454
1995-04-07,8.074306520244459
1995-04-10,8.072217712973826
1995-04-11,8.068058257044068
1995-04-12,8.073963924099257
1995-04-13,8.073652329672786
1995-04-18,8.069185860042397
1995-04-19,8.06151844292051
1995-04-20,8.062968403293135
1995-04-21,8.070874807780994
1995-04-24,8.073808139022407
1995-04-25,8.075551501612768
1995-04-26,8.079060237908815
1995-04-27,8.076391049369036
1995-04-28,8.076111253125958
1995-05-01,8.077260824101565
1995-05-02,8.085856260708137
1995-05-03,8.090279732434235
1995-05-04,8.090800638583298
1995-05-05,8.08693320047363
1995-05-09,8.089850489816314
1995-05-10,8.098673268116121
1995-05-11,8.107087302225327
1995-05-12,8.104794113455506
1995-05-15,8.104914911626246
1995-05-16,8.101920157109802
1995-05-17,8.10088952851094
1995-05-18,8.097365447332582
1995-05-19,8.089789175789319
1995-05-22,8.096969712332527
1995-05-23,8.099189821443227
1995-05-24,8.109916457953805
1995-05-25,8.110186881618214
1995-05-26,8.105035768940544
1995-05-30,8.10467322693008
1995-05-31,8.107539293266768
1995-06-01,8.113905739788994
1995-06-02,8.11522197256233
1995-06-05,8.124624593964567
1995-06-06,8.125630988477065
1995-06-07,8.122905398383818
1995-06-08,8.125867661304564
1995-06-09,8.113037211377428
1995-06-12,8.115102413145207
1995-06-13,8.116118431609365
1995-06-14,8.113666218558407
1995-06-15,8.12278668169013
1995-06-16,8.12151011217438
1995-06-19,8.126015544356779
1995-06-20,8.124802228337177
1995-06-21,8.12512791782455
1995-06-22,8.132647747905757
1995-06-23,8.125453429029038
1995-06-26,8.104461732560763
1995-06-27,8.105669753986657
1995-06-28,8.096421518616305
1995-06-29,8.099857910737585
1995-06-30,8.106092261151897
1995-07-03,8.108833884503843
1995-07-04,8.116476775751236
1995-07-05,8.13002955571241
1995-07-06,8.128083614078442
1995-07-07,8.149861639088263
1995-07-10,8.14757773620177
1995-07-11,8.150179269682326
1995-07-12,8.146303436249001
1995-07-13,8.145317572137053
1995-07-14,8.140082262565675
1995-07-17,8.143982307204409
1995-07-18,8.137600473201157
1995-07-19,8.133088334768265
1995-07-20,8.131648322024155
1995-07-21,8.135376276825966
1995-07-24,8.140781932156745
1995-07-25,8.14116063554462
1995-07-26,8.147375124889678
1995-07-27,8.148532431949233
1995-07-28,8.15159279165109
1995-07-31,8.149977184838498
1995-08-01,8.14610049579109
1995-08-02,8.16048964773818
1995-08-03,8.153522433062717
1995-08-04,8.155476962195287
1995-08-07,8.155792814470173
1995-08-08,8.151564005881646
1995-08-09,8.151419853427788
1995-08-10,8.153263409284438
1995-08-11,8.151189152188987
1995-08-14,8.14363361594216
1995-08-15,8.144504974469829
1995-08-16,8.15049679941923
1995-08-17,8.152082796794549
1995-08-18,8.163314348691445
1995-08-21,8.170666564719289
1995-08-22,8.169109791714632
1995-08-23,8.165050789214304
1995-08-24,8.166216268592143
1995-08-25,8.167607318344954
1995-08-29,8.161260856719638
1995-08-30,8.161660452056282
1995-08-31,8.154155202987914
1995-09-01,8.163200333849984
1995-09-04,8.166983006156675
1995-09-05,8.169732777948782
1995-09-06,8.176869533914227
1995-09-07,8.17346270465585
1995-09-08,8.175969685369537
1995-09-11,8.174505693684841
1995-09-12,8.170723115196147
1995-09-13,8.180544952979488
1995-09-14,8.179031501127776
1995-09-15,8.178807151985882
1995-09-18,8.169987571244695
1995-09-19,8.17227738059651
1995-09-20,8.177937083418408
1995-09-21,8.176925734705739
1995-09-22,8.164737917513836
1995-09-25,8.162516250140179
1995-09-26,8.167153343272117
1995-09-27,8.156223323194624
1995-09-28,8.154500175151941
1995-09-29,8.162858350491396
1995-10-02,8.16627307128903
1995-10-03,8.167408725279536
1995-10-04,8.173039555585774
1995-10-05,8.173124144620882
1995-10-06,8.168061156648234
1995-10-09,8.16345679680298
1995-10-10,8.14905279759176
1995-10-11,8.153148312912531
1995-10-12,8.167295245613197
1995-10-13,8.1797604936999
1995-10-16,8.176757122854728
1995-10-17,8.17813359679739
1995-10-18,8.186742787113518
1995-10-19,8.182726968746715
1995-10-20,8.175097143426775
1995-10-23,8.169477988848977
1995-10-24,8.170553454170802
1995-10-25,8.17126035781124
1995-10-26,8.166102653517811
1995-10-27,8.159918039486936
1995-10-30,8.163371316459912
1995-10-31,8.168798187584784
1995-11-01,8.165846868318818
1995-11-02,8.167068178341237
1995-11-03,8.160632498763079
1995-11-06,8.164737917513836
1995-11-07,8.166897826717193
1995-11-08,8.171062488962304
1995-11-09,8.172333908991979
1995-11-10,8.167181683776558
1995-11-13,8.170977656317769
1995-11-14,8.174111130614286
1995-11-15,8.180712927419055
1995-11-16,8.191684646946799
1995-11-17,8.191241406591551
1995-11-20,8.196657307549101
1995-11-21,8.189827392387002
1995-11-22,8.197648838930899
1995-11-23,8.189383327873678
1995-11-24,8.19533366716287
1995-11-27,8.202208436436448
1995-11-28,8.202153638779459
1995-11-29,8.20398816173337
1995-11-30,8.206392613496842
1995-12-01,8.210776694374065
1995-12-04,8.20786518053244
1995-12-05,8.206365296131418
1995-12-06,8.205983174564397
1995-12-07,8.199601588558313
1995-12-08,8.196987927258897
1995-12-11,8.203057650336023
1995-12-12,8.203823985309203
1995-12-13,8.205873922533751
1995-12-14,8.208382839942672
1995-12-15,8.200453018173933
1995-12-18,8.187605231037319
1995-12-19,8.182251755178273
1995-12-20,8.192487443679997
1995-12-21,8.197896618634172
1995-12-22,8.204753850963657
1995-12-27,8.209689264920945
1995-12-28,8.209770876441056
1995-12-29,8.213192030376938
1996-01-02,8.212812442861226
1996-01-03,8.220295477796133
1996-01-04,8.219891692991645
1996-01-05,8.217303575856711
1996-01-08,8.221640250831333
1996-01-09,8.216169189622224
1996-01-10,8.208355576891664
1996-01-11,8.203823985309203
1996-01-12,8.204480462590077
1996-01-15,8.205955846011737
1996-01-16,8.21894889391096
1996-01-17,8.217222576806874
1996-01-18,8.229164379169662
1996-01-19,8.229084335196886
1996-01-22,8.230630479226106
1996-01-23,8.225503097566918
1996-01-24,8.23169538536263
1996-01-25,8.225288871455309
1996-01-26,8.225422759981674
1996-01-29,8.225396022934031
1996-01-30,8.225583428698553
1996-01-31,8.23198806182797
1996-02-01,8.230257520025367
1996-02-02,8.237823157745275
1996-02-05,8.228604067092258
1996-02-06,8.228844229976753
1996-02-07,8.223117415442728
1996-02-08,8.21835576939903
1996-02-09,8.220483841783848
1996-02-12,8.2232515949985
1996-02-13,8.228870940135376
1996-02-14,8.22817689595132
1996-02-15,8.237426390079113
1996-02-16,8.235068952844468
1996-02-19,8.227989975633173
1996-02-20,8.220026306043083
1996-02-21,8.222983217880389
1996-02-22,8.226840890408578
1996-02-23,8.22692111414996
1996-02-26,8.217222576806874
1996-02-27,8.220376162634365
1996-02-28,8.226359478070142
1996-02-29,8.223519900109657
1996-03-01,8.23023084687734
1996-03-04,8.234458884601528
1996-03-05,8.236711824255979
1996-03-06,8.23188161441041
